iter	Logloss
341	0.04481501705
342	0.04462960574
343	0.04444792401
344	0.04426943796
345	0.0440768151
346	0.0439632408
347	0.04378110642
348	0.04350352723
349	0.0432660333
350	0.04307061712
351	0.04286087841
352	0.04274040594
353	0.04250181713
354	0.0423012244
355	0.04208124095
356	0.04188787526
357	0.04175627207
358	0.04164054669
359	0.0414130267
360	0.0412542525
361	0.04101446434
362	0.04084746107
363	0.04066431305
364	0.04053910509
365	0.04037862472
366	0.0402199395
367	0.04004569373
368	0.03990557131
369	0.03976823834
370	0.03962098174
371	0.03944231385
372	0.0392635299
373	0.03908294693
374	0.03891674839
375	0.03871323468
376	0.03856297584
377	0.03838874941
378	0.03818313103
379	0.03800929536
380	0.0378813908
381	0.03772121221
382	0.03760834978
383	0.03744710338
384	0.03731449816
385	0.03720957464
386	0.0370246392
387	0.03690779959
388	0.03673431985
389	0.03656253466
390	0.03638126304
391	0.03622175762
392	0.03603027994
393	0.03591275941
394	0.0357425179
395	0.03563174079
396	0.03551220845
397	0.03535555826
398	0.03522528596
399	0.03508343803
400	0.03497500932
401	0.03479557153
402	0.03466683904
403	0.03455330731
404	0.0344344791
405	0.03430231106
406	0.03417030551
407	0.03403733662
408	0.0339012765
409	0.03375685965
410	0.03360028683
411	0.03343478081
412	0.03325417849
413	0.03312024625
414	0.03295554496
415	0.03283066198
416	0.03273930269
417	0.03261431526
418	0.0324506218
419	0.03234899262
420	0.03220786042
421	0.03207655901
422	0.0319496178
423	0.03181993357
424	0.03169561932
425	0.03158981757
426	0.03143669384
427	0.03133991621
428	0.03118333178
429	0.03107163002
430	0.03092354548
431	0.03082670014
432	0.03069940687
433	0.0305875697
434	0.03047638249
435	0.0303559371
436	0.03022472273
437	0.0301453453
438	0.0300427315
439	0.02995008774
440	0.02981366589
441	0.02970150566
442	0.02960969952
443	0.02949433975
444	0.02937908443
445	0.02930038019
446	0.02917689
447	0.02906807441
448	0.02898957521
449	0.02891438776
450	0.02879451109
451	0.02869388201
452	0.02861144625
453	0.02854353419
454	0.02843491978
455	0.02831540291
456	0.02821493052
457	0.02812829124
458	0.02802789429
459	0.02794655341
460	0.02787744588
461	0.02777226508
462	0.02768854292
463	0.02759161634
464	0.02748364609
465	0.02740678149
466	0.02731550925
467	0.02724692788
468	0.02714973047
469	0.02705750069
470	0.02694638699
471	0.02688155261
472	0.02682480029
473	0.02673085853
474	0.02662727364
475	0.02655065858
476	0.02644838523
477	0.02637861999
478	0.02633381857
479	0.02627292076
480	0.02619170756
481	0.02610153601
482	0.02601345364
483	0.02594645463
484	0.02588003596
485	0.02579368104
486	0.02572599724
487	0.02565006504
488	0.02557546759
489	0.02549499914
490	0.02543947324
491	0.02536793026
492	0.02528054042
493	0.02521704467
494	0.02512551128
495	0.02504552257
496	0.02498323777
497	0.02487304099
498	0.02481916903
499	0.02475573905
500	0.02469419514
501	0.02463955908
502	0.02457356018
503	0.02447928763
504	0.02440390287
505	0.02431738739
506	0.02426490049
507	0.02419627849
508	0.02412575882
509	0.02403249218
510	0.02395765486
511	0.02391098092
512	0.02384652376
513	0.02378779251
514	0.02372851962
515	0.02366395606
516	0.02358854228
517	0.02351341093
518	0.02345662378
519	0.02337041201
520	0.02329725765
521	0.02320784246
522	0.0231348738
523	0.02304950544
524	0.02298972379
525	0.02289984434
526	0.0228463612
527	0.02276954883
528	0.02270311661
529	0.02266211829
530	0.02259742706
531	0.02254107903
532	0.02246759581
533	0.02242137066
534	0.02232875979
535	0.02225756307
536	0.0221778858
537	0.02211098932
538	0.02205891251
539	0.02198634235
540	0.02193152058
541	0.02185425168
542	0.02180792981
543	0.02173646227
544	0.02165364155
545	0.02159566086
546	0.02153273577
547	0.02147279356
548	0.02140037815
549	0.02131830606
550	0.0212597257
551	0.02119306135
552	0.0211251667
553	0.02106724211
554	0.02100265147
555	0.02092762651
556	0.02086287338
557	0.02080605722
558	0.02073902919
559	0.0206873915
560	0.02060848221
561	0.02053925087
562	0.02046424138
563	0.02040317141
564	0.02035572369
565	0.02027838515
566	0.02021351596
567	0.02017510977
568	0.02011483291
569	0.02005449802
570	0.0199936447
571	0.01993630044
572	0.01988651593
573	0.01983729628
574	0.01975811229
575	0.01971259127
576	0.01964975129
577	0.01959611533
578	0.01954815306
579	0.01949480146
580	0.0194519809
581	0.01938503606
582	0.01932937668
583	0.01926962793
584	0.01921895938
585	0.0191693954
586	0.01911859725
587	0.01906885724
588	0.0190219531
589	0.01896482549
590	0.01893186086
591	0.01887763876
592	0.01881464403
593	0.01876093263
594	0.01871230104
595	0.01864998916
596	0.01860432499
597	0.01853989684
598	0.01849732583
599	0.01844480604
600	0.01839735639
601	0.01833872186
602	0.01829350454
603	0.01824760437
604	0.01819742137
605	0.01813606897
606	0.01809154611
607	0.01805019185
608	0.01799946334
609	0.01796136667
610	0.01789598871
611	0.01786556786
612	0.01781876817
613	0.01777722047
614	0.01772886357
615	0.01769289284
616	0.01763151529
617	0.01757205476
618	0.01753170253
619	0.0174739327
620	0.01743197489
621	0.01736845593
622	0.01732248612
623	0.0172783811
624	0.01723106879
625	0.0171861784
626	0.01714901025
627	0.01709548455
628	0.01706316021
629	0.01701902811
630	0.01697718638
631	0.01694586021
632	0.01690063902
633	0.01686265261
634	0.01680649608
635	0.01675973703
636	0.01671740395
637	0.01665824712
638	0.01661374554
639	0.01658741794
640	0.01655207589
641	0.01650064325
642	0.01645825601
643	0.01642817561
644	0.01639184894
645	0.0163504231
646	0.01630981747
647	0.01625713906
648	0.01622362698
649	0.01618851319
650	0.01614178702
651	0.01609968317
652	0.01605191434
653	0.01600261441
654	0.01595934119
655	0.01593706042
656	0.01590814262
657	0.01587073073
658	0.0158346594
659	0.01579649115
660	0.01574829771
661	0.01571025229
662	0.01566984107
663	0.01563449612
664	0.01559842286
665	0.01556826798
666	0.0155370956
667	0.01550269369
668	0.01546836141
669	0.01542408423
670	0.01537929636
671	0.0153552746
672	0.01532594089
673	0.01530107959
674	0.01526753462
675	0.01522814575
676	0.01519431062
677	0.01515958565
678	0.01511977507
679	0.01509428314
680	0.01507424438
681	0.01504063461
682	0.01500630524
683	0.01495491322
684	0.01492248636
685	0.01488845489
686	0.01485585683
687	0.01482437397
688	0.01479122073
689	0.01476059966
690	0.01472496938
691	0.01469914376
692	0.01466039808
693	0.01463374453
694	0.01460684144
695	0.0145820401
696	0.01455378
697	0.01452212885
698	0.01448361917
699	0.01445848995
700	0.01442553305
701	0.01439310039
702	0.01436064064
703	0.01433803876
704	0.01430807056
705	0.01428168879
706	0.01425428081
707	0.01421361327
708	0.01416521672
709	0.0141338035
710	0.01410660734
711	0.01408325102
712	0.01405699693
713	0.01402729955
714	0.01400136464
715	0.01396531072
716	0.01393786889
717	0.01389852063
718	0.01387499022
719	0.01384319688
720	0.01380411945
721	0.01377978625
722	0.01374643183
723	0.01370515978
724	0.01367331615
725	0.01364235365
726	0.01361939099
727	0.01358409247
728	0.01355366194
729	0.01351182988
730	0.01347974444
731	0.01344569266
732	0.01341543236
733	0.01339667806
734	0.01337455494
735	0.01333364754
736	0.01329917985
737	0.01328452557
738	0.01326286092
739	0.01322840967
740	0.01321297195
741	0.01318830119
742	0.01316749542
743	0.01314833392
744	0.01312475804
745	0.0130880735
746	0.01305930658
747	0.01303020307
748	0.01301078332
749	0.01297117972
750	0.0129394038
751	0.01291714721
752	0.0129006794
753	0.01287020921
754	0.01283574056
755	0.01280668928
756	0.01279482348
757	0.01275766791
758	0.01272977825
759	0.01269593152
760	0.01267272415
761	0.0126433121
762	0.01261688101
763	0.012591775
764	0.01256455659
765	0.01254020792
766	0.01250914676
767	0.01248497315
768	0.01246214397
769	0.01242788713
770	0.01240505698
771	0.01237711993
772	0.012360538
773	0.01233606358
774	0.01231577334
775	0.0123037876
776	0.01227632643
777	0.0122570121
778	0.0122276194
779	0.01220768702
780	0.0121748017
781	0.01214305963
782	0.01212021013
783	0.012090948
784	0.01206281461
785	0.01203470249
786	0.01201525953
787	0.01199974733
788	0.0119732553
789	0.01194554845
790	0.01192582887
791	0.01190192511
792	0.01188024207
793	0.01185823116
794	0.01183947588
795	0.01181913825
796	0.01177922417
797	0.01174892518
798	0.01172060705
799	0.01170248724
800	0.01167968417
801	0.01164983881
802	0.01161546107
803	0.01159248971
804	0.01156610601
805	0.01154840984
806	0.01152026774
807	0.01150078029
808	0.01148494697
809	0.0114539632
810	0.01141702718
811	0.01139830189
812	0.01137649892
813	0.011354901
814	0.01133393177
815	0.01130482826
816	0.0112718027
817	0.01124887679
818	0.01122729048
819	0.01120723817
820	0.01118653976
821	0.01116859405
822	0.01115062029
823	0.0111278472
824	0.01110658104
825	0.01107605476
826	0.01105483309
827	0.01102819114
828	0.0110036171
829	0.01098540927
830	0.01096675362
831	0.01095279477
832	0.01094057497
833	0.01092703976
834	0.01090147046
835	0.01088176054
836	0.01086825531
837	0.01084610705
838	0.01082438339
839	0.01080320234
840	0.01078502837
841	0.0107624555
842	0.01074903055
843	0.01072580674
844	0.01071224445
845	0.01069820242
846	0.01067882039
847	0.01066541575
848	0.01064124891
849	0.01062935409
850	0.01060707912
851	0.0105855876
852	0.01056785467
853	0.01054249622
854	0.01052294493
855	0.01051665416
856	0.01049925009
857	0.01047685519
858	0.01045352789
859	0.01043411104
860	0.0104157146
861	0.01039197044
862	0.01037678515
863	0.01036028156
864	0.01034825134
865	0.0103263381
866	0.01031564651
867	0.0102938387
868	0.01027340241
869	0.01025577298
870	0.01023553496
871	0.0102172633
872	0.01019999173
873	0.01018365353
874	0.01016929619
875	0.01015348995
876	0.01013456348
877	0.01011117041
878	0.01009411261
879	0.010072476
880	0.01005786428
881	0.01003986923
882	0.01002425645
883	0.00999872196
884	0.009982577202
885	0.009966442116
886	0.009954408023
887	0.009943999819
888	0.009931806135
889	0.009912397025
890	0.009893144604
891	0.00987355269
892	0.009848929322
893	0.009838404085
894	0.009818301481
895	0.009798917519
896	0.009782624777
897	0.009760798595
898	0.009747189876
899	0.009724745644
900	0.009711241384
901	0.009702507429
902	0.009689145349
903	0.009672942558
904	0.009657464211
905	0.009628208849
906	0.009608248426
907	0.00958972722
908	0.009569864486
909	0.009548309125
910	0.009526239206
911	0.009508522722
912	0.009494230181
913	0.009482700007
914	0.009461315844
915	0.009445045347
916	0.009430173444
917	0.0094129367
918	0.009393229688
919	0.009377590783
920	0.009358055935
921	0.00933547049
922	0.009327371029
923	0.009316599151
924	0.009293487541
925	0.009278220047
926	0.009265584346
927	0.009246160728
928	0.009231958138
929	0.009221278146
930	0.009205587979
931	0.00919008255
932	0.009172453116
933	0.009151104739
934	0.009139353073
935	0.009123412397
936	0.009105662062
937	0.009095372825
938	0.009082335729
939	0.009064373573
940	0.009054880355
941	0.009043342443
942	0.009034570767
943	0.009016172397
944	0.009006113358
945	0.008990238453
946	0.008973319922
947	0.008957991494
948	0.008943412657
949	0.008929516674
950	0.008922479216
951	0.008905542308
952	0.008893491772
953	0.008878847165
954	0.008863826311
955	0.008850348165
956	0.008834548703
957	0.00882139264
958	0.008806364048
959	0.008793976921
960	0.008782796879
961	0.008776904603
962	0.008761901159
963	0.008748959818
964	0.008741737621
965	0.00872805636
966	0.008712563505
967	0.008700246018
968	0.0086866402
969	0.008675343125
970	0.008665465922
971	0.008655085767
972	0.008639049337
973	0.008628544411
974	0.008615656267
975	0.008605699752
976	0.008597244356
977	0.008583643374
978	0.008572310512
979	0.008557360264
980	0.008543118986
981	0.008533224373
982	0.008521662281
983	0.008512537571
984	0.008494639252
985	0.008487404481
986	0.008476250554
987	0.008463339196
988	0.008455655638
989	0.008446133403
990	0.008436617938
991	0.008422309922
992	0.008412401768
993	0.008397865489
994	0.008387033644
995	0.008379615103
996	0.008364333101
997	0.008355509195
998	0.00834478181
999	0.008336269348
1000	0.00832375068
1001	0.008308015053
1002	0.008294861892
1003	0.008279025676
1004	0.008261131225
1005	0.008248475212
1006	0.008233191275
1007	0.008222334283
1008	0.008208236153
1009	0.008190670555
1010	0.008181326288
1011	0.00816509448
1012	0.008154366128
1013	0.008147066554
1014	0.008138920666
1015	0.008126225965
1016	0.008111049389
1017	0.008093278258
1018	0.0080766349
1019	0.008062554663
1020	0.00805513854
1021	0.00804107136
1022	0.00802856043
1023	0.00801280691
1024	0.008002929707
1025	0.007993619776
1026	0.007984305492
1027	0.007973527812
1028	0.007965901319
1029	0.00795992683
1030	0.007954215907
1031	0.007939281135
1032	0.007928787332
1033	0.007913923167
1034	0.007901558286
1035	0.007889919784
1036	0.007877189296
1037	0.007863159354
1038	0.00785385571
1039	0.007841546444
1040	0.007829137555
1041	0.007815491597
1042	0.007806340289
1043	0.007799727922
1044	0.007790149588
1045	0.00778057464
1046	0.007773219935
1047	0.007761350752
1048	0.007747585343
1049	0.007740101514
1050	0.007727907831
1051	0.007716138271
1052	0.007705373164
1053	0.007693393235
1054	0.007680284566
1055	0.007669709033
1056	0.007660971694
1057	0.007649364626
1058	0.007636369121
1059	0.007625714277
1060	0.007616495748
1061	0.007606394151
1062	0.007593245825
1063	0.007580312706
1064	0.007570750331
1065	0.007563212339
1066	0.007548124263
1067	0.00753925248
1068	0.007529028531
1069	0.007518406572
1070	0.007508026417
1071	0.007499703046
1072	0.007491941626
1073	0.007478342579
1074	0.007471351063
1075	0.007462292607
1076	0.00744858233
1077	0.007433631115
1078	0.007422095138
1079	0.00740873596
1080	0.007399240324
1081	0.007391485675
1082	0.007381584291
1083	0.00737450089
1084	0.007365757263
1085	0.007356825513
1086	0.007346514998
1087	0.007336593303
1088	0.007326538616
1089	0.007321295825
1090	0.007311802607
1091	0.007303512604
1092	0.007291850889
1093	0.007283315214
1094	0.007274297382
1095	0.007266195502
1096	0.007255498584
1097	0.007245403758
1098	0.007236642721
1099	0.007221028481
1100	0.007211359229
1101	0.007201044845
1102	0.007189213867
1103	0.007179828977
1104	0.007169788798
1105	0.007158172542
1106	0.007149690063
1107	0.007142863457
1108	0.007130621413
1109	0.007121060006
1110	0.007111924657
1111	0.007104391017
1112	0.007096318638
1113	0.007087675601
1114	0.007082656721
1115	0.007074014168
1116	0.007063179422
1117	0.007053723925
1118	0.007047184582
1119	0.007038082603
1120	0.007031123972
1121	0.007022254124
1122	0.007013679276
1123	0.007000383934
1124	0.006990195772
1125	0.006984647824
1126	0.00697339911
1127	0.006964610024
1128	0.006957235007
1129	0.006947192894
1130	0.006940591166
1131	0.006936378943
1132	0.006926687929
1133	0.006920247242
1134	0.006911936445
1135	0.006904231607
1136	0.006895135914
1137	0.006886639895
1138	0.006878166605
1139	0.006873171905
1140	0.006867096825
1141	0.006860098055
1142	0.006846766443
1143	0.006835622188
1144	0.006824827097
1145	0.006816570947
1146	0.006804307624
1147	0.006793146443
1148	0.006782419541
1149	0.006775725444
1150	0.00676626898
1151	0.00676008267
1152	0.00675159729
1153	0.006745513022
1154	0.006739766796
1155	0.006727841515
1156	0.006723374914
1157	0.00671523483
1158	0.006707795977
1159	0.006701618373
1160	0.006696720878
1161	0.006685693172
1162	0.006680051405
1163	0.006674674655
1164	0.006665902012
1165	0.006660440631
1166	0.006649735008
1167	0.006639721427
1168	0.006633747906
1169	0.006626081757
1170	0.006621191516
1171	0.006613980926
1172	0.006609379883
1173	0.00660311813
1174	0.006596976313
1175	0.006587242258
1176	0.006579552413
1177	0.006572099535
1178	0.006564032959
1179	0.006551774472
1180	0.006546667575
1181	0.006542949599
1182	0.006532965035
1183	0.006524816246
1184	0.006518815159
1185	0.006510521771
1186	0.006507536944
1187	0.006500005238
1188	0.006491186653
1189	0.006481718582
1190	0.006474004072
1191	0.006467870476
1192	0.006459863868
1193	0.006451301594
1194	0.006443368978
1195	0.006438113129
1196	0.006431105654
1197	0.00642622025
1198	0.006416172333
1199	0.006412574292
1200	0.006404928939
1201	0.006395432818
1202	0.006387063988
1203	0.006381913083
1204	0.006374535164
1205	0.006370117892
1206	0.00636101833
1207	0.006354276839
1208	0.006345249818
1209	0.006339402518
1210	0.0063335233
1211	0.006327220441
1212	0.006318113625
1213	0.006309753499
1214	0.006305499203
1215	0.006298840892
1216	0.006292608157
1217	0.006287465473
1218	0.006280140751
1219	0.006272249725
1220	0.006266131604
1221	0.006259924983
1222	0.006252467753
1223	0.006246344313
1224	0.006235288558
1225	0.00623203001
1226	0.006226780448
1227	0.006218996783
1228	0.00621019464
1229	0.006202556057
1230	0.006194113718
1231	0.006184405778
1232	0.006179626767
1233	0.006172935087
1234	0.006166298539
1235	0.006157176732
1236	0.006149534763
1237	0.00614104358
1238	0.006135039591
1239	0.006127430991
1240	0.006121019321
1241	0.006115800711
1242	0.006110069476
1243	0.006105663327
1244	0.006099785075
1245	0.006093589094
1246	0.006087281399
1247	0.006081833075
1248	0.00607302126
1249	0.00606613372
1250	0.006061259922
1251	0.006052572394
1252	0.006044842409
1253	0.006044839507
1254	0.006038931272
1255	0.006031032024
1256	0.006025120404
1257	0.006019475736
1258	0.006015136324
1259	0.006007629766
1260	0.005999502256
1261	0.005994013309
1262	0.00598654157
1263	0.005977234057
1264	0.005969606113
1265	0.005962796917
1266	0.005955686434
1267	0.005950604684
1268	0.005943026552
1269	0.005943010593
1270	0.005936558783
1271	0.005929016438
1272	0.005922038947
1273	0.00591585167
1274	0.005908115882
1275	0.005901137424
1276	0.005893758538
1277	0.005885541076
1278	0.005879534186
1279	0.005872935359
1280	0.005869584441
1281	0.005863937355
1282	0.005859849903
1283	0.005851548294
1284	0.005843510734
1285	0.005837020719
1286	0.005831508559
1287	0.005824322633
1288	0.005816111942
1289	0.005809491837
1290	0.005802030737
1291	0.005796106544
1292	0.005789107773
1293	0.00578119305
1294	0.005774861175
1295	0.005767927692
1296	0.005763740133
1297	0.00575514304
1298	0.00575514304
1299	0.00574848618
1300	0.00574304366
1301	0.005734690304
1302	0.005727264992
1303	0.005723607951
1304	0.005719299007
1305	0.00571415052
1306	0.005707059864
1307	0.005702876658
1308	0.005697691416
1309	0.005693317669
1310	0.005688445805
1311	0.005684157172
1312	0.005680326032
1313	0.005675296029
1314	0.005668695752
1315	0.00566258827
1316	0.005655931894
1317	0.005651883131
1318	0.005647001112
1319	0.005641566812
1320	0.005634893994
1321	0.00562898721
1322	0.005624834954
1323	0.005620258091
1324	0.005613561092
1325	0.005605093606
1326	0.005598215254
1327	0.00559008194
1328	0.005581117305
1329	0.005574591987
1330	0.005567785693
1331	0.005561587777
1332	0.005555090024
1333	0.005554253383
1334	0.005547311678
1335	0.005542151585
1336	0.005539281373
1337	0.005531651495
1338	0.005526945992
1339	0.005521589554
1340	0.005517050412
1341	0.005510981136
1342	0.005507011684
1343	0.0055022201
1344	0.0054960217
1345	0.005490512442
1346	0.005484349346
1347	0.005479942229
1348	0.005474647692
1349	0.005469690714
1350	0.005465118203
1351	0.005461668146
1352	0.00545837768
1353	0.005451247852
1354	0.00544689635
1355	0.005439568727
1356	0.005435362791
1357	0.005429393138
1358	0.005429377179
1359	0.005422875557
1360	0.005422843639
1361	0.005415142671
1362	0.005412606632
1363	0.005409348567
1364	0.005406813979
1365	0.005399323864
1366	0.005394029811
1367	0.005387780632
1368	0.005382035857
1369	0.005375514408
1370	0.005368885597
1371	0.0053634837
1372	0.005359286952
1373	0.005352439068
1374	0.005346895473
1375	0.005344589148
1376	0.005339917498
1377	0.005332862146
1378	0.005332838449
1379	0.005328930899
1380	0.005324709972
1381	0.005319021778
1382	0.005314585161
1383	0.005308582623
1384	0.005303002758
1385	0.005303002274
1386	0.005297891508
1387	0.005291325567
1388	0.005287124467
1389	0.005281172224
1390	0.00527732706
1391	0.005270957463
1392	0.005270956012
1393	0.005266061903
1394	0.005266062386
1395	0.005263144298
1396	0.00526311383
1397	0.005256387331
1398	0.00525094336
1399	0.005245227117
1400	0.0052419942
1401	0.005241980175
1402	0.005235029766
1403	0.005228416915
1404	0.005226559861
1405	0.005221481497
1406	0.005218661581
1407	0.005218663032
1408	0.005214632162
1409	0.005214648605
1410	0.005211773557
1411	0.005205038837
1412	0.00519910352
1413	0.005192277398
1414	0.005190556722
1415	0.005188258134
1416	0.005179981673
1417	0.005170130585
1418	0.005165544533
1419	0.005160234037
1420	0.00515666598
1421	0.0051495318
1422	0.0051495318
1423	0.005147021876
1424	0.005141970594
1425	0.005136277564
1426	0.005130397379
1427	0.005124256529
1428	0.005118840606
1429	0.005112438608
1430	0.005106898882
1431	0.005103059037
1432	0.005103074513
1433	0.005098237469
1434	0.005092158521
1435	0.005091549175
1436	0.005091563683
1437	0.005086833033
1438	0.005080998307
1439	0.005076092107
1440	0.005073905233
1441	0.005069749109
1442	0.005069739437
1443	0.005063278438
1444	0.005056623513
1445	0.005056621095
1446	0.005053125095
1447	0.005048763438
1448	0.00504432005
1449	0.005040884985
1450	0.005033228992
1451	0.005033219804
1452	0.005029199573
1453	0.005025785303
1454	0.00501943892
1455	0.005012647617
1456	0.005012635043
1457	0.005008497296
1458	0.005008500198
1459	0.005006173078
1460	0.005000559844
1461	0.004995907054
1462	0.004994226518
1463	0.004990759534
1464	0.004990762919
1465	0.004990754698
1466	0.00498747874
1467	0.004987479707
1468	0.004984738135
1469	0.004975372106
1470	0.004970252635
1471	0.004964397597
1472	0.004960515678
1473	0.004960498752
1474	0.004956629407
1475	0.004956619735
1476	0.004954900026
1477	0.004949805703
1478	0.004944228739
1479	0.004939853541
1480	0.004934807578
1481	0.00493277691
1482	0.004932764336
1483	0.004931517595
1484	0.004931508407
1485	0.004928940934
1486	0.004924604424
1487	0.004918773082
1488	0.00491879291
1489	0.004918773566
1490	0.00491877405
1491	0.004918758091
1492	0.004914811852
1493	0.004911619074
1494	0.004911608918
1495	0.004910407153
1496	0.004910428916
1497	0.004904207787
1498	0.004904164262
1499	0.004896967696
